pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,fielder_2,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment,spin_axis,delta_home_win_exp,delta_run_exp,bat_speed,swing_length,estimated_slg_using_speedangle,delta_pitcher_run_exp,hyper_speed,home_score_diff,bat_score_diff,home_win_exp,bat_win_exp,age_pit_legacy,age_bat_legacy,age_pit,age_bat,n_thruorder_pitcher,n_priorpa_thisgame_player_at_bat,pitcher_days_since_prev_game,batter_days_since_prev_game,pitcher_days_until_next_game,batter_days_until_next_game,api_break_z_with_gravity,api_break_x_arm,api_break_x_batter_in,arm_angle,attack_angle,attack_direction,swing_path_tilt,intercept_ball_minus_batter_pos_x_inches,intercept_ball_minus_batter_pos_y_inches
SI,2025-07-04,96.9,-2.35,5.56,"Rocker, Kumar",455117,677958,,foul,,,,,11,Foul,R,R,R,SD,TEX,S,,,0,1,2025,-1.53,0.54,-0.95,3.28,,,,1,3,Bot,,,,,,,7.345620672396934,-140.859361,-1.73125184,-22.03731777,34.03603900545971,-24.8577599,3.35,1.52,139,59.3,60,97.8,2228,7,777239,543309,669394,543760,669701,608369,696030,694497,666969,53.51,,,,,,,,22,2,Sinker,0,2,0,2,2,0,0,2,Standard,Standard,226,-0.01,-0.052,67,6.2,,0.052,88,-2,-2,0.30122618838244364,0.30122618838244364,25,38,26,39,1,0,6,2,5,1,1.91,1.53,1.53,28.1,4.315526791645811,10.506686833272951,31.450021048156387,25.684945901434343,27.501521634187057
FF,2025-07-04,94.8,-1.54,6.07,"Loutos, Ryan",666152,702795,field_out,hit_into_play,,,,,4,David Hamilton lines out to center fielder Jacob Young.,R,L,R,WSH,BOS,X,8,line_drive,3,2,2025,-1.02,0.85,-0.53,2.54,,,678882,2,8,Top,85.78,67.67,,,,,4.942023181562434,-137.9836195,-5.491113584,-14.1198316,29.201587084076042,-20.33710791,3.22,1.46,340,96.2,22,95.2,1752,6.4,777245,660688,663993,671277,691781,682928,669743,696285,695734,54.13,0.229,0.278,0,1,0,0,3,70,6,4-Seam Fastball,1,11,11,1,11,1,11,1,Infield shade,Standard,235,0.001,-0.294,70.2,7,0.435,0.294,96.2,-10,10,0.000436687,0.9995633128595234,26,27,26,28,2,4,6,3,1,4,1.68,1.02,-1.02,34.5,-0.512717659,8.428099522849577,27.470431240659625,43.515108261585766,24.901814282390234
SI,2025-07-04,93.1,-1.83,6.05,"Priester, Quinn",663743,682990,single,hit_into_play,,,,,5,Nick Fortes singles on a line drive to left fielder Isaac Collins.,R,R,R,MIA,MIL,X,7,line_drive,3,2,2025,-1.1,0.61,-0.25,2.58,,,,0,3,Bot,79.26,99.6,,,,,6.510476352371246,-135.3147245,-4.44613156,-15.0255829,32.41537610815773,-23.83195207,3.21,1.51,185,111.3,8,93,2069,6.5,777254,661388,641343,668930,702332,687401,686555,694192,686217,53.96,0.757,0.751,0.9,1,1,0,5,21,6,Sinker,1,2,1,2,2,1,1,2,Strategic,Standard,215,0.037,0.353,,,0.995,-0.353,111.3,-1,-1,0.43659525257113935,0.43659525257113935,24,28,25,29,1,0,6,3,7,3,2.04,1.1,1.1,46.3,,,,,
SL,2025-07-04,93.2,-1.61,5.91,"Alcantara, Sandy",661388,645261,,blocked_ball,,,,,14,Ball In Dirt,R,R,R,MIA,MIL,B,,,1,0,2025,-0.41,0.5,0.61,0.74,687401,,,2,3,Top,,,,,,,6.5674636054041216,-135.356409,-8.511733722,-6.569675423,31.532809394969007,-24.30990089,3.71,1.77,,,,92.4,2369,6,777254,663743,676572,669364,681393,672640,669065,667472,660821,54.45,,,,,,,,19,2,Slider,1,1,1,1,1,1,1,1,Standard,Standard,231,-0.001,0.024,,,,-0.024,,0,0,0.5126501288992373,0.48734987110076267,29,27,30,28,2,1,6,1,5,1,2.15,0.41,0.41,31.2,,,,,
CU,2025-07-04,73.4,-1.44,6.08,"Cecconi, Slade",690993,677944,,ball,,,,,14,Ball,R,L,R,CLE,DET,B,,,0,0,2025,0.82,-0.87,1.21,2.23,,,678009,2,2,Top,,,,,,,3.957108052574708,-106.8117866,0.9988844761375195,5.617323186927024,17.67287219837604,-39.24468162,3.38,1.58,,,,73.3,2416,6.1,777249,666310,467793,682657,608070,682177,680757,657041,666134,54.37,,,,,,,,16,1,Curveball,1,0,0,1,0,1,0,1,Standard,Standard,19,0.003,0.035,,,,-0.035,,1,-1,0.6317909299574989,0.36820907004250114,26,23,26,24,2,1,6,1,5,2,5.09,-0.82,0.82,51.4,,,,,
FF,2025-07-04,93,1.12,5.02,"Sears, JP",672275,676664,strikeout,foul_tip,,,,,6,Patrick Bailey strikes out on a foul tip.,R,R,L,ATH,SF,S,2,,3,2,2025,1.17,0.96,0.71,2.91,,,,1,3,Top,,,,,,,-3.609301637,-135.3008988,-1.662688068,15.083987163642492,33.11614445589234,-20.29122237,3.49,1.64,,,,92.7,2087,6.4,777244,669127,701762,680869,691777,805779,691016,672016,671732,54.12,,0,0,1,0,0,,21,7,4-Seam Fastball,5,0,0,5,0,5,0,5,Strategic,Standard,130,0.016,-0.332,77.5,7.1,,0.332,,5,-5,0.9188815016841364,0.081118498,29,26,29,26,1,0,6,2,6,1,1.7,1.17,-1.17,26.9,-1.266979011,27.00548122771668,23.913709426408946,45.376719392116414,17.554128921517723
FC,2025-07-04,92.4,-0.81,6.15,"Casparius, Ben",670623,676508,,called_strike,,,,,6,Called Strike,R,R,R,LAD,HOU,S,,,0,0,2025,0.43,0.54,0.46,2.88,,,643289,2,2,Top,,,,,,,2.244748836724059,-134.5532419,-3.694247319,4.818190810433306,28.45693767088377,-24.97120679,3.5,1.57,,,,91.6,2787,5.7,777235,669257,518692,669242,571771,605141,624424,681624,606192,54.81,,,,,,,,13,1,Cutter,0,2,2,0,2,0,2,0,Strategic,Standard,149,-0.01,-0.042,,,,0.042,,-2,2,0.32317843230338245,0.6768215676966176,26,26,26,26,2,1,6,1,5,1,2.12,-0.43,-0.43,50.7,,,,,
SL,2025-07-04,85.6,-0.54,6.26,"Littell, Zack",664034,641793,,foul,,,,,6,Foul,R,R,R,MIN,TB,S,,,0,0,2025,0.41,0.64,0.73,2.32,,,668904,2,2,Bot,,,,,,,2.1477579401334412,-124.6390273,-4.328566468,3.8956857243318286,24.068303560156604,-24.80329361,3.22,1.46,2,57.5,-47,85.4,2101,6,777247,643376,666018,664040,691406,673490,663968,802415,666139,54.46,,,,,,,,14,1,Slider,0,0,0,0,0,0,0,0,Infield shade,Standard,183,0,-0.042,70.1,8.3,,0.042,88,0,0,0.5236735146999751,0.5236735146999751,29,30,30,31,1,0,6,1,5,1,2.45,-0.41,-0.41,45.1,30.916058786088865,-14.37724564,29.19477489393833,43.47119745184008,40.36773085034104
CU,2025-07-04,77.7,-2.2,6.71,"Mikolas, Miles",664023,571945,,ball,,,,,13,Ball,R,L,R,CHC,STL,B,,,0,2,2025,0.65,-1.32,-0.06,0.78,,,,2,2,Bot,,,,,,,3.3898161738130654,-113.0071402,-3.251358772,4.7588279555663995,24.06374028613802,-42.87839623,3.58,1.72,,,,77,2558,6.2,777246,686780,575929,680977,571448,691026,663457,687363,676475,54.29,,,,,,,,16,3,Curveball,4,0,4,0,0,4,4,0,Standard,Standard,26,0.009,0.022,,,,-0.022,,4,4,0.8628115668867313,0.8628115668867313,36,30,37,31,2,1,6,1,6,1,5.15,-0.65,0.65,47.5,,,,,
SL,2025-07-04,88,-1.67,6.95,"Verlander, Justin",671732,434378,,foul,,,,,9,Foul,R,L,R,ATH,SF,S,,,1,2,2025,0.53,0.24,0.59,2.07,,691777,,2,2,Bot,,,,,,,4.387207262995002,-128.1642276,-6.298368893,5.049377523016928,24.56637343314629,-28.48295901,3.5,1.67,5,85.2,-25,88.1,2563,6.1,777244,672275,527038,666149,642727,642715,671218,808982,682641,54.38,,,,,,,,16,4,Slider,2,0,2,0,0,2,2,0,Standard,Standard,170,0.008,0,77.2,7.6,,0,88,2,2,0.736338453,0.736338453,42,24,42,25,2,1,5,2,5,1,2.68,-0.53,0.53,52.3,13.65605306951583,-9.513485367,33.286236286161504,31.857159447724307,31.43747510605993
FF,2025-07-04,91.6,1.63,6.03,"Lauer, Eric",672569,641778,,foul,,,,,1,Foul,R,R,L,TOR,LAA,S,,,2,1,2025,0.45,1.4,-0.44,2.77,,,,0,3,Top,,,,,,,-6.15708709,-133.1329837,-5.331519708,6.676838946071397,29.55080556565967,-14.58688277,3.07,1.46,226,112.3,14,91.2,2166,6.2,777242,623168,695238,665926,676391,666182,676914,664770,680718,54.3,,,,,,,,14,4,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,144,0,-0.073,82.3,7.6,,0.073,112.3,0,0,0.4999999999993272,0.5000000000006728,30,27,30,28,1,0,5,3,5,2,1.33,0.45,-0.45,41.1,22.707869779836432,-17.27543234,29.885097938481763,28.39235638125068,40.14142323581069
CU,2025-07-04,82.5,-2.73,5.4,"Morton, Charlie",645277,450203,,foul,,,,,9,Foul,R,L,R,ATL,BAL,S,,,3,2,2025,1.21,-0.82,0.54,1.74,,542303,686948,0,2,Bot,,,,,,,5.087261007,-119.9777488,-0.156108098,10.58724930569156,24.826625425928917,-40.26511439,3.25,1.53,,,,82.5,3228,6.5,777252,596142,656811,702616,676059,683002,681297,656775,657656,54.04,,,,,,,,15,7,Curveball,0,0,0,0,0,0,0,0,Standard,Standard,65,-0.002,0,68.3,7.3,,0,,0,0,0.6440371607398373,0.6440371607398373,41,28,42,28,1,0,10,1,6,1,4.19,-1.21,1.21,21.9,25.191796174909097,-19.64533902,40.919779418648204,24.13955532929589,43.993783213663576
SI,2025-07-04,91.2,-1.99,5.16,"Alexander, Jason",624424,669920,,foul,,,,,2,Foul,R,L,R,LAD,HOU,S,,,2,0,2025,-1.38,-0.02,-0.08,2.84,,669257,808975,2,8,Bot,,,,,,,7.7488481458118565,-132.7100168,0.081572282,-17.97247576,27.288877212212043,-32.66112429,3.4,1.55,121,72.5,73,91.3,1990,6.3,777235,605170,572233,694376,670623,670097,669450,643289,701358,54.24,,,,,,,,84,3,Sinker,1,18,1,18,18,1,1,18,Infield shade,Standard,248,0.001,-0.052,73,6.9,,0.052,88,-17,-17,2.2676550959101666e-7,2.2676550959101666e-7,32,32,32,32,1,3,17,1,20,2,2.75,1.38,-1.38,16.4,6.477934724642447,3.8081566134784546,30.28383372576765,35.82757684483812,29.233633179804507
FF,2025-07-04,92.8,2.74,6.11,"Abbott, Andrew",679032,671096,,ball,,,,,4,Ball,R,R,L,PHI,CIN,B,,,0,0,2025,0.73,1.3,-0.8,2.28,,,,1,2,Bot,,,,,,,-10.65202288,-134.6689429,-6.843196415,11.16617254727454,28.54180609,-14.94890229,3.42,1.64,,,,92.8,2220,6.4,777255,663886,668715,669289,682622,682829,669720,670770,677956,54.1,,,,,,,,18,1,4-Seam Fastball,3,1,3,1,1,3,3,1,Standard,Standard,145,0.008,0.039,,,,-0.039,,2,2,0.731316852,0.731316852,26,24,26,25,1,0,6,2,5,1,1.35,0.73,-0.73,45.6,,,,,
FF,2025-07-04,96.1,-1.54,6.08,"Loutos, Ryan",666152,702795,,called_strike,,,,,1,Called Strike,R,L,R,WSH,BOS,S,,,3,1,2025,-1.02,0.97,-0.55,3.11,,,678882,2,8,Top,,,,,,,4.943710651810239,-139.8450694,-4.489466634,-14.53604842,30.275033238507717,-18.66743615,3.23,1.43,,,,96.2,1860,6.3,777245,660688,663993,671277,691781,682928,669743,696285,695734,54.23,,,,,,,,70,5,4-Seam Fastball,1,11,11,1,11,1,11,1,Infield shade,Standard,231,0.001,-0.094,,,,0.094,,-10,10,0.000436687,0.9995633128595234,26,27,26,28,2,4,6,3,1,4,1.49,1.02,-1.02,36.7,,,,,
FF,2025-07-04,93.7,-1.78,5.52,"Rea, Colin",680977,607067,,ball,,,,,13,Ball,R,L,R,CHC,STL,B,,,2,1,2025,-0.61,1.04,-1.6,2.41,,,,0,4,Top,,,,,,,1.8381207175067236,-136.3555657,-4.596394297,-8.040707926,30.70331045,-18.44635026,3.32,1.64,,,,94.3,2191,6.7,777246,608348,683737,663538,807713,621020,664023,691718,663656,53.81,,,,,,,,27,4,4-Seam Fastball,7,0,0,7,0,7,0,7,Infield shade,Standard,223,0.004,0.134,,,,-0.134,,7,-7,0.9699309497329816,0.03006905,34,28,35,28,2,1,6,2,6,1,1.56,0.61,-0.61,27.8,,,,,
FS,2025-07-04,85.5,-0.67,6.07,"Littell, Zack",668904,641793,single,hit_into_play,,,,,14,Royce Lewis singles on a ground ball to shortstop Ha-Seong Kim.,R,R,R,MIN,TB,X,6,ground_ball,0,1,2025,-0.77,0,0.85,2.09,,,,2,2,Bot,110,161.86,,,,,5.149760327199656,-124.5139047,-3.138091429,-9.01374387,23.659571035540615,-31.72605503,3.51,1.71,3,98,-37,85.7,1192,6.3,777247,643376,666018,664040,691406,673490,663968,802415,666139,54.24,0.046,0.046,0.9,1,1,0,2,13,2,Split-Finger,0,0,0,0,0,0,0,0,Infield shade,Standard,247,0.013,0.368,68,7.9,0.05,-0.368,98,0,0,0.5110582726790304,0.5110582726790304,29,26,30,26,1,0,6,1,5,1,3.1,0.77,0.77,35.4,10.763824673427894,8.950060304631037,30.153958794746966,45.924726209420136,20.815036943485694
CH,2025-07-04,88,-2,5.2,"McCullers Jr., Lance",669242,621121,field_out,hit_into_play,,,,,8,"Tommy Edman grounds out, first baseman Christian Walker to pitcher Lance McCullers Jr.",R,L,R,LAD,HOU,X,3,ground_ball,3,2,2025,-1.26,-0.32,0.24,1.96,,,624424,2,2,Bot,159.47,163.54,,,,,7.962331519525838,-127.9646915,-1.128616874,-15.40510768,24.55033986505794,-35.64689379,3.41,1.54,8,93.5,-13,87.7,1692,6,777235,605170,572233,514888,670623,643289,666211,676694,701358,54.54,0.174,0.179,0,1,0,0,2,18,7,Changeup,1,2,1,2,2,1,1,2,Infield shade,Standard,254,-0.03,-0.295,70.2,7,0.212,0.295,93.5,-1,-1,0.41325847198383453,0.41325847198383453,31,30,32,30,1,0,6,1,7,1,3.25,1.26,-1.26,30.3,17.505151427253637,-5.714880675,29.954187844088068,31.74256251,32.519574385902885
SL,2025-07-04,88,-1.72,6.24,"Senzatela, Antonio",805367,622608,,ball,,,,,14,Ball,R,R,R,COL,CWS,B,,,0,0,2025,0.26,0.29,0.59,1.25,,,,2,3,Top,,,,,,,5.055345546582421,-128.0997808,-6.581231473,1.8449674165749792,24.90816826247974,-27.89954439,3.11,1.57,,,,87.6,2404,5.9,777243,696100,669911,642731,641857,690022,687597,666160,671289,54.63,,,,,,,,19,1,Slider,0,0,0,0,0,0,0,0,Standard,Standard,185,0,0.037,,,,-0.037,,0,0,0.5433894082581788,0.45661059174182117,30,23,30,24,2,1,6,1,5,2,2.64,-0.26,-0.26,42.5,,,,,
SL,2025-07-04,87.1,-1.53,6.43,"Giolito, Lucas",696285,608337,single,hit_into_play,,,,,9,Jacob Young singles on a line drive to center fielder Ceddanne Rafaela.,R,R,R,WSH,BOS,X,8,line_drive,2,2,2025,0.16,0.28,0.53,1.82,,,,2,3,Bot,125.3,97.42,,,,,4.627619126741787,-126.7158238,-5.482222674,0.7467894764646658,26.304186746026943,-28.21595446,3.24,1.47,255,94.8,12,87.3,2079,6.5,777245,665966,647351,666152,691785,596115,680776,678882,677800,54.04,0.954,0.925,0.9,1,1,0,4,24,5,Slider,0,2,0,2,2,0,0,2,Standard,Standard,255,0.006,0.362,68.4,7.6,1.142,-0.362,94.8,-2,-2,0.28239779525068376,0.28239779525068376,30,25,31,26,1,0,6,1,5,1,2.73,-0.16,-0.16,53.8,12.924288493433034,3.707198203321479,32.747569109136975,45.37584261487524,28.645013145932445
FF,2025-07-04,90.5,1.51,5.94,"Holton, Tyler",682657,663947,,ball,,,,,12,Ball,R,R,L,CLE,DET,B,,,0,0,2025,0.66,1.4,0.94,3.05,,,,1,7,Bot,,,,,,,-2.845428801,-131.6848036,-4.280093357,8.311911586,28.60813666999904,-15.20511002,3.19,1.24,,,,91.2,2257,6.8,777249,693307,679529,650402,656716,700242,663837,678009,672761,53.74,,,,,,,,57,1,4-Seam Fastball,1,2,1,2,2,1,1,2,Standard,Standard,139,-0.011,0.039,,,,-0.039,,-1,-1,0.3156725683183349,0.3156725683183349,29,23,29,23,1,2,2,1,3,1,1.39,0.66,-0.66,47,,,,,
FF,2025-07-04,94.1,-2.19,5.59,"Davis, Noah",669450,663562,walk,ball,,,,,12,Cooper Hummel walks.,R,L,R,LAD,HOU,B,,,3,1,2025,-0.95,1,1.05,2.8,,,,1,6,Top,,,,,,,10.36758027294258,-136.7476916,-3.736698818,-14.10492691,27.968097367878805,-18.9252565,3.28,1.38,,,,93.2,2146,5.7,777235,669257,518692,669242,571771,605141,624424,681624,606192,54.83,,0.691497,0.7,1,0,0,,56,5,4-Seam Fastball,1,13,13,1,13,1,13,1,Strategic,Standard,230,0,0.253,,,,-0.253,,-12,12,0.000601142,0.9993988576222255,28,30,28,31,1,1,33,1,26,1,1.56,0.95,-0.95,30.2,,,,,
FF,2025-07-04,87,-2.77,5.92,"Hendricks, Kyle",695238,543294,,foul,,,,,11,Foul,R,L,R,TOR,LAA,S,,,0,0,2025,-0.44,1.33,-0.97,2.77,,,,1,3,Bot,,,,,,,5.148312823299152,-126.6032232,-4.064366082,-5.798343753,25.990966463340687,-17.21142104,3.22,1.43,174,69.4,21,85.9,2062,5.6,777242,681351,694384,677060,650859,687263,621493,666176,672569,54.92,,,,,,,,18,1,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,219,-0.001,-0.039,68.3,6.4,,0.039,88,0,0,0.5303767125250396,0.5303767125250396,35,26,36,27,1,0,6,1,5,1,1.68,0.44,-0.44,39.9,1.920118034814322,13.280057506831417,23.85184468727039,48.83284810628162,24.30982664052563
FF,2025-07-04,91.9,-2.12,5.56,"Black, Mason",672016,696131,,ball,,,,,14,Ball,R,R,R,ATH,SF,B,,,0,0,2025,-0.77,1.32,1.01,2.2,,,,0,6,Bot,,,,,,,9.661939177322918,-133.3281229,-5.408788861,-11.51082729,34.347789314101725,-15.52057478,3.33,1.59,,,,91.7,2019,6.8,777244,672275,527038,666149,642727,642715,671218,808982,682641,53.74,,,,,,,,50,1,4-Seam Fastball,6,0,6,0,0,6,6,0,Standard,Strategic,224,0.002,0.041,,,,-0.041,,6,6,0.9862216330018561,0.9862216330018561,25,25,26,25,1,2,,2,,1,1.44,0.77,0.77,31.8,,,,,
FF,2025-07-04,91.3,1.41,5.78,"Falter, Bailey",702284,663559,,foul,,,,,3,Foul,R,L,L,SEA,PIT,S,,,2,0,2025,0.56,1.5,0.43,3.3,,,,0,3,Bot,,,,,,,-3.762627406,-132.8974861,-3.641624563,7.466428389855547,28.169665192999844,-13.83558354,3.27,1.53,197,76.2,21,93,2207,7.3,777236,663698,687462,693304,663647,643396,624428,665833,668804,53.24,,,,,,,,20,3,4-Seam Fastball,2,0,2,0,0,2,2,0,Standard,Standard,168,0.008,-0.072,42.5,4.9,,0.072,88,2,2,0.7644750787914142,0.7644750787914142,28,21,28,22,1,0,6,1,5,1,1.23,0.56,0.56,56.1,-3.965013485,31.26967794344258,28.385341293989757,28.42399168180806,12.221927993905886
FC,2025-07-04,88.6,-1.17,5.12,"Stroman, Marcus",596019,573186,,called_strike,,,,,1,Called Strike,R,L,R,NYM,NYY,S,,,0,0,2025,-0.07,0.81,-0.54,2.99,,,,0,3,Bot,,,,,,,1.6642865967887268,-129.0040552,-0.804819203,-1.113721235,28.96192971322622,-23.25367485,3.48,1.6,,,,87.5,2606,5.8,777250,641555,502671,518934,665862,683011,691176,641355,592450,54.74,,,,,,,,22,1,Cutter,2,2,2,2,2,2,2,2,Standard,Standard,209,-0.001,-0.039,,,,0.039,,0,0,0.5552305102216104,0.5552305102216104,34,31,34,32,2,1,5,1,6,1,2.11,0.07,-0.07,28.8,,,,,
CH,2025-07-04,85.9,1.87,5.75,"Bubic, Kris",606466,663460,,swinging_strike,,,,,14,Swinging Strike,R,R,L,AZ,KC,S,,,1,0,2025,1.1,0.02,0.31,1.14,,,694374,2,2,Bot,,,,,,,-5.922376509,-124.9784845,-4.77825498,12.648266653187035,22.80557249606071,-31.23237554,3.64,1.66,,,,86.6,1621,6.5,777248,666023,686469,663697,672580,677951,592192,670231,695506,54,,,,,,,,25,2,Changeup,2,6,2,6,6,2,2,6,Standard,Standard,123,-0.011,-0.05,84.5,9,,0.05,,-4,-4,0.15885911802742853,0.15885911802742853,27,31,28,32,2,1,5,1,5,2,3.04,1.1,-1.1,38.6,20.62320779699175,-31.86655184,34.79647753362475,37.42502904529553,54.610374115871444
FF,2025-07-04,91.7,2.7,6.24,"Abbott, Andrew",624641,671096,field_out,hit_into_play,,,,,2,Edmundo Sosa lines out to right fielder Rece Hinds.,R,R,L,PHI,CIN,X,9,line_drive,0,0,2025,0.69,1.24,0.15,3.46,,,,0,2,Bot,172.06,93.68,,,,,-7.91767411,-133.3821304,-3.867057806,9.952474338128098,28.07977629029612,-16.70762426,3.42,1.58,287,91.5,20,91.5,2195,6.2,777255,663886,668715,669289,682622,682829,669720,670770,677956,54.34,0.303,0.295,0,1,0,0,4,17,1,4-Seam Fastball,3,1,3,1,1,3,3,1,Infield shade,Standard,152,-0.008,-0.259,73,7.3,0.411,0.259,91.5,2,2,0.7470181960950729,0.7470181960950729,26,29,26,29,1,0,6,2,5,1,1.47,0.69,-0.69,47.1,6.057588456612499,21.522367702360555,26.878648101524874,37.34953728492218,21.713853756546463
FC,2025-07-04,90.5,1.06,5.97,"Rodriguez, Eduardo",677951,593958,single,hit_into_play,,,,,7,Bobby Witt Jr. singles on a line drive to right fielder Randal Grichuk. Freddy Fermin scores. John Rave to 3rd. Jonathan India to 2nd.,R,R,L,AZ,KC,X,9,line_drive,0,0,2025,0.18,0.7,-0.63,2.15,666023,670231,663697,0,2,Top,167.77,88.86,,,,,-4.594111252,-131.7618997,-5.086522597,3.022339235380472,27.410761255149332,-23.13556679,3.53,1.62,262,88.5,18,90.5,2361,6.2,777248,645444,647304,606466,677942,672695,666971,694374,545341,54.27,0.674,0.633,0.9,1,1,0,4,17,1,Cutter,2,3,3,2,4,2,4,2,Standard,Standard,158,-0.076,0.427,73.7,6.6,0.797,-0.427,88.5,-1,1,0.25115003983889245,0.7488499601611076,32,25,32,25,2,1,5,1,6,1,2.07,0.18,-0.18,39.8,-1.22111887,1.9000045338499238,36.75434235979376,25.096986275784765,20.19554755997677
FF,2025-07-04,97,-0.52,6.25,"Casparius, Ben",643289,676508,single,hit_into_play,,,,,2,Mauricio Dubón singles on a line drive to right fielder Teoscar Hernández.,R,R,R,LAD,HOU,X,9,line_drive,0,0,2025,-0.24,1.48,0.24,2.97,,,,2,2,Top,181.42,98.26,,,,,2.5619987392829002,-141.0853585,-6.53459775,-3.791162008,33.325124602351075,-11.15935971,3.36,1.61,219,98.7,12,96.1,2400,5.9,777235,669257,518692,669242,571771,605141,624424,681624,606192,54.61,0.931,0.906,0.9,1,1,0,4,12,1,4-Seam Fastball,0,2,2,0,2,0,2,0,Standard,Standard,198,-0.02,0.325,67.7,6.8,1.127,-0.325,98.7,-2,2,0.33259360320434816,0.6674063967956518,26,30,26,31,1,0,6,1,5,1,0.95,0.24,0.24,50.2,-0.128679342,14.320607740741174,28.446172915728773,36.813427551724516,18.795709682483793
SI,2025-07-04,94.4,-1.87,6.01,"Priester, Quinn",663743,682990,,ball,,,,,14,Ball,R,R,R,MIA,MIL,B,,,2,2,2025,-1.38,0.72,0.47,1.32,,,,0,3,Bot,,,,,,,9.172352930333771,-136.8769189,-8.05242184,-19.44459991,32.83669807896589,-21.44475751,3.02,1.54,,,,94.2,2173,6.5,777254,661388,641343,668930,702332,687401,686555,694192,686217,53.95,,,,,,,,21,5,Sinker,1,2,1,2,2,1,1,2,Standard,Standard,217,-0.007,0.112,,,,-0.112,,-1,-1,0.43659525257113935,0.43659525257113935,24,28,25,29,1,0,6,3,7,3,1.88,1.38,1.38,44.7,,,,,
CH,2025-07-04,89.4,-2.91,5.95,"Olson, Reese",682657,681857,,foul,,,,,13,Foul,R,L,R,CLE,DET,S,,,1,0,2025,-1.24,-0.12,-0.25,1.05,,666310,,1,2,Bot,,,,,,,9.105904286323558,-129.8624056,-5.837751635,-15.84605312,24.3312877,-32.58624501,3.21,1.44,1,74.4,-40,89.4,2122,6.1,777249,693307,679529,650402,690993,656716,663837,678009,672761,54.36,,,,,,,,19,2,Changeup,1,0,1,0,0,1,1,0,Standard,Standard,249,0.003,-0.042,69.2,7.6,,0.042,88,1,1,0.6735297438502884,0.6735297438502884,25,23,26,23,1,0,48,1,5,1,2.96,1.24,-1.24,36.1,7.732070175,-2.721705373,38.72145777135487,36.791103907478615,34.21866593102584
FF,2025-07-04,91.3,1.66,6.06,"Lauer, Eric",672569,641778,,ball,,,,,12,Ball,R,R,L,TOR,LAA,B,,,1,1,2025,0.65,1.3,0.8,3.61,,,,0,3,Top,,,,,,,-3.535538955,-132.8767613,-3.03224626,8.445700144763606,30.50439607819141,-16.38075921,3.07,1.51,,,,90.8,2194,6.1,777242,623168,695238,665926,676391,666182,676914,664770,680718,54.37,,,,,,,,14,3,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,141,0,0.055,,,,-0.055,,0,0,0.4999999999993272,0.5000000000006728,30,27,30,28,1,0,5,3,5,2,1.45,0.65,-0.65,45.4,,,,,
CH,2025-07-04,81.3,-1.72,5.49,"Alexander, Jason",624424,669920,,ball,,,,,14,Ball,R,L,R,LAD,HOU,B,,,1,0,2025,-1.42,0.18,0.96,1.62,,669257,808975,2,8,Bot,,,,,,,8.764263168178632,-118.1283442,-2.432449452,-14.9610086,21.678454882976677,-30.20964578,3.48,1.62,,,,81.8,1779,6.6,777235,605170,572233,694376,670623,670097,669450,643289,701358,53.88,,,,,,,,84,2,Changeup,1,18,1,18,18,1,1,18,Standard,Standard,259,0.001,0.029,,,,-0.029,,-17,-17,2.2676550959101666e-7,2.2676550959101666e-7,32,32,32,32,1,3,17,1,20,2,3.27,1.42,-1.42,21.5,,,,,
ST,2025-07-04,81.9,-2.15,5.71,"Vásquez, Randy",543309,681190,,ball,,,,,14,Ball,R,R,R,SD,TEX,B,,,1,2,2025,1.07,0.89,0.98,1.2,,,,1,3,Top,,,,,,,4.959260569301689,-119.0048503,-5.223199154,8.958853438626036,25.943208237154217,-22.93025202,3.5,1.75,,,,81,2995,6,777239,455117,650333,630105,592518,593428,657757,701538,665487,54.47,,,,,,,,16,4,Sweeper,0,0,0,0,0,0,0,0,Standard,Standard,95,0,0.048,,,,-0.048,,0,0,0.5250391702700967,0.4749608297299033,26,35,27,35,1,0,6,4,6,1,2.56,-1.07,-1.07,27.4,,,,,
