"pitch_type","game_date","release_speed","release_pos_x","release_pos_z","player_name","batter","pitcher","events","description","spin_dir","spin_rate_deprecated","break_angle_deprecated","break_length_deprecated","zone","des","game_type","stand","p_throws","home_team","away_team","type","hit_location","bb_type","balls","strikes","game_year","pfx_x","pfx_z","plate_x","plate_z","on_3b","on_2b","on_1b","outs_when_up","inning","inning_topbot","hc_x","hc_y","tfs_deprecated","tfs_zulu_deprecated","umpire","sv_id","vx0","vy0","vz0","ax","ay","az","sz_top","sz_bot","hit_distance_sc","launch_speed","launch_angle","effective_speed","release_spin_rate","release_extension","game_pk","fielder_2","fielder_3","fielder_4","fielder_5","fielder_6","fielder_7","fielder_8","fielder_9","release_pos_y","estimated_ba_using_speedangle","estimated_woba_using_speedangle","woba_value","woba_denom","babip_value","iso_value","launch_speed_angle","at_bat_number","pitch_number","pitch_name","home_score","away_score","bat_score","fld_score","post_away_score","post_home_score","post_bat_score","post_fld_score","if_fielding_alignment","of_fielding_alignment","spin_axis","delta_home_win_exp","delta_run_exp","bat_speed","swing_length","estimated_slg_using_speedangle","delta_pitcher_run_exp","hyper_speed","home_score_diff","bat_score_diff","home_win_exp","bat_win_exp","age_pit_legacy","age_bat_legacy","age_pit","age_bat","n_thruorder_pitcher","n_priorpa_thisgame_player_at_bat","pitcher_days_since_prev_game","batter_days_since_prev_game","pitcher_days_until_next_game","batter_days_until_next_game","api_break_z_with_gravity","api_break_x_arm","api_break_x_batter_in","arm_angle","attack_angle","attack_direction","swing_path_tilt","intercept_ball_minus_batter_pos_x_inches","intercept_ball_minus_batter_pos_y_inches"
"ST","2025-07-04","83.9","2.69","6.01","Luzardo, Jesús",668715,666200,,"ball",,,,,12,"Ball","R","R","L","PHI","CIN","B",,,1,1,2025,"-0.84","-0.44","1.38","2.5",,,,1,2,"Top",,,,,,,-1.352069821937558,-122.21649289653848,-0.8680662592709789,-8.149032570521552,24.20410958385176,-36.6262939745332,"3.38","1.56",,,,"83.2",2287,"5.7",777255,592663,547180,624641,664761,607208,805249,679032,592206,"54.75",,,,,,,,12,3,"Sweeper",3,0,0,3,0,3,0,3,"Standard","Standard",320,"0.01","0.055",,,,"-0.055",,3,-3,0.7983796512580973,0.2016203487419027,27,27,28,28,1,0,6,3,5,1,"3.67","-0.84","0.84","34.1",,,,,
"SI","2025-07-04","92.4","-2.04","5.07","McCullers Jr., Lance",606192,621121,"field_out","hit_into_play",,,,,5,"Teoscar Hernández grounds out, shortstop Mauricio Dubón to first baseman Christian Walker.","R","R","R","LAD","HOU","X",6,"ground_ball",2,0,2025,"-1.41","0.39","-0.09","2.48",,,,0,2,"Bot",109.8,149,,,,,8.024386686528402,-134.34474899437419,-1.6475136019232801,-18.779246438635468,27.56789811040173,-27.297553537611986,"3.62","1.68",10,"97.5",-14,"92.4",2288,"6.2",777235,605170,572233,514888,670623,643289,666211,676694,701358,"54.27",0.163,0.173,"0",1,0,0,2,15,3,"Sinker",1,2,1,2,2,1,1,2,"Standard","Standard",235,"-0.031","-0.378","75.0","7.7",0.167,"0.378","97.5",-1,-1,0.44282537314311277,0.44282537314311277,31,32,32,33,1,0,6,1,7,1,"2.27","1.41","1.41","28.5",7.229091257189491,14.580232911108984,32.51150118353349,37.797743893867455,26.430570913593776
"SI","2025-07-04","96.9","1.22","5.07","Cleavinger, Garrett",670242,664076,,"called_strike",,,,,4,"Called Strike","R","L","L","MIN","TB","S",,,1,0,2025,"0.94","0.83","-0.78","3.14",,,680577,0,8,"Bot",,,,,,,-7.455906340833947,-141.16545771307153,-1.5973687796473202,14.122913957322949,27.47318180720842,-20.83618200005004,"3.91","1.66",,,,"97.3",2439,"6.1",777247,643376,666018,664040,691406,670764,663968,802415,666139,"54.35",,,,,,,,67,2,"Sinker",3,3,3,3,3,3,3,3,"Standard","Standard",135,"-0.001","-0.048",,,,"0.048",,0,0,0.6704389947467697,0.6704389947467697,31,27,31,28,1,3,3,1,1,1,"1.56","0.94","0.94","26.5",,,,,
"FF","2025-07-04","96","-1.85","6.06","Senzatela, Antonio",700337,622608,,"called_strike",,,,,12,"Called Strike","R","L","R","COL","CWS","S",,,1,1,2025,"-0.47","0.99","0.07","3.54",,678246,,1,2,"Top",,,,,,,6.111851524334427,-139.84003886710713,-3.3555848262420525,-7.424076165510064,28.406489925734174,-18.546163297838,"3.26","1.56",,,,"96.1",2295,"6.1",777243,696100,669911,642731,641857,690022,687597,666160,671289,"54.44",,,,,,,,9,3,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Standard",222,"0","-0.061",,,,"0.061",,0,0,0.47989666045838814,0.5201033395416119,30,22,30,22,1,0,6,2,5,2,"1.46","0.47","-0.47","37.4",,,,,
"FF","2025-07-04","94.4","-2.18","6.48","Curtiss, John",521692,595928,"field_out","hit_into_play",,,,,12,"Salvador Perez flies out to right fielder Randal Grichuk.","R","R","R","AZ","KC","X",9,"fly_ball",0,1,2025,"-0.52","1.55","0.25","3.88",,,,2,6,"Top",185.65,138.98,,,,,7.4680315823014025,-137.31703264882736,-4.522579001921975,-8.221998915454492,30.474854539128405,-11.790031719043986,"3.64","1.69",211,"91.3",59,"94.3",2343,"6.3",777248,645444,647304,606466,677942,672695,666971,694374,545341,"54.22",0.029,0.038,"0",1,0,0,3,53,2,"4-Seam Fastball",2,9,9,2,9,2,9,2,"Standard","Standard",209,"-0.002","-0.217","73.0","7.2",0.054,"0.217","91.3",-7,7,0.01706140973001207,0.982938590269988,32,35,32,35,1,3,1,1,4,1,"1.01","0.52","0.52","43.7",23.88961638218656,13.539264449733801,20.205513841007676,38.08551783391348,24.221708642730984
"CH","2025-07-04","86.2","-2.42","5.62","Kahnle, Tommy",666134,592454,"single","hit_into_play",,,,,13,"Nolan Jones singles on a ground ball to right fielder Wenceel Pérez. Carlos Santana to 3rd.","R","L","R","CLE","DET","X",9,"ground_ball",0,2,2025,"-0.9","0.07","-0.95","2.34",,,467793,2,8,"Bot",146.86,103.72,,,,,5.373722317098241,-125.50392002007978,-1.7765422502925805,-10.535333890419897,23.99567263148402,-31.249060016484695,"3.73","1.74",9,"101.2",-15,"87.1",1155,"6.7",777249,693307,679529,650402,656716,700242,663837,678009,672761,"53.77",0.209,0.2,"0.9",1,1,0,2,65,3,"Changeup",1,2,1,2,2,1,1,2,"Infield shade","Standard",244,"0.065","0.443","71.0","6.5",0.226,"-0.443","101.2",-1,-1,0.2332683062880308,0.2332683062880308,35,27,36,27,1,3,2,1,1,1,"2.98","0.9","-0.9","34.7",2.663095646985702,15.38443900212425,29.131929882966947,46.275444049786266,28.140279921682783
"SL","2025-07-04","84.1","1.55","5.94","Long, Sam",666971,669674,,"swinging_strike",,,,,13,"Swinging Strike","R","R","L","AZ","KC","S",,,2,0,2025,"-0.42","0.44","-1.03","1.99",,672695,,2,9,"Bot",,,,,,,-5.136528038768546,-122.41895315286044,-3.66436966654634,-3.267916702968759,23.638390903354885,-27.215057060827508,"3.71","1.74",,,,"83.9",2144,"6.1",777248,666023,686469,679845,672580,677951,592192,686475,670231,"54.41",,,,,,,,82,3,"Slider",3,9,3,9,9,3,3,9,"Standard","Standard",145,"0","-0.051","73.2","8.5",,"0.051",,-6,-6,0.000622599299311975,0.000622599299311975,29,31,30,32,1,4,5,1,1,1,"2.77","-0.42","0.42","50.1",33.60087833214728,-51.65537237742866,41.45181987375497,23.45891342741779,55.10363057834398
"FF","2025-07-04","93","-1.86","6.26","Paddack, Chris",663968,663978,,"called_strike",,,,,5,"Called Strike","R","L","R","MIN","TB","S",,,0,0,2025,"-0.56","1.4","-0.14","2.21",,,,2,2,"Top",,,,,,,5.706305501875108,-135.25894891979786,-7.746413041516314,-8.160168289638696,29.017861555833782,-13.490004106602678,"3.36","1.41",,,,"94",2243,"6.9",777247,680777,664034,650489,668904,621043,664056,621439,663616,"53.62",,,,,,,,10,1,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Standard",209,"0","-0.043",,,,"0.043",,0,0,0.5403795079372827,0.45962049206271727,29,29,29,29,1,0,5,2,6,1,"1.24","0.56","-0.56","48.9",,,,,
"FC","2025-07-04","92","-1.91","5.44","Stewart, Brock",650490,592779,,"ball",,,,,11,"Ball","R","R","R","MIN","TB","B",,,0,0,2025,"0.52","0.49","-0.88","4.23",,,666139,2,7,"Top",,,,,,,1.4745326745127831,-134.07521806796723,1.643981353644676,6.03378418366534,26.12866338458249,-26.6931080607796,"3.54","1.53",,,,"92.3",2504,"6.2",777247,680777,664034,650489,668904,621043,664056,621439,663616,"54.31",,,,,,,,53,1,"Cutter",1,3,3,1,3,1,3,1,"Standard","Standard",158,"-0.011","0.035",,,,"-0.035",,-2,2,0.20400557825743415,0.7959944217425658,33,33,34,34,1,3,2,2,2,1,"2.17","-0.52","-0.52","27.2",,,,,
"CU","2025-07-04","86.2","-0.79","6.13","Phillips, Tyler",592885,663969,,"blocked_ball",,,,,14,"Ball In Dirt","R","L","R","MIA","MIL","B",,,2,2,2025,"0.17","-1.01","0.05","0.53",,,661388,2,9,"Top",,,,,,,1.6613396441790627,-125.43029047151921,-4.9971171085306665,1.3970444546061074,27.005163625192324,-41.95700079269106,"3.24","1.64",,,,"86.6",2579,"6.7",777254,663743,676572,669364,681393,672640,669065,667472,660821,"53.81",,,,,,,,73,5,"Curveball",5,6,6,5,6,5,6,5,"Infield shade","Standard",36,"-0.008","0.079",,,,"-0.079",,-1,1,0.18545255858936532,0.8145474414106346,27,33,28,34,1,4,7,1,1,1,"4.1","-0.17","0.17","39.3",,,,,
"CH","2025-07-04","86.3","1.54","5.84","Holton, Tyler",671286,663947,,"ball",,,,,14,"Ball","R","R","L","CLE","DET","B",,,0,1,2025,"0.93","0.56","0.35","0.94",,,,1,6,"Bot",,,,,,,-4.761594247642409,-125.62230228593931,-6.665205705518392,10.842729497572128,23.532974342994947,-25.100359911610628,"3.5","1.6",,,,"87.2",1747,"6.7",777249,693307,679529,650402,690993,656716,663837,678009,672761,"53.84",,,,,,,,50,2,"Changeup",1,2,1,2,2,1,1,2,"Standard","Standard",120,"-0.009","0.029",,,,"-0.029",,-1,-1,0.3564439820372856,0.3564439820372856,29,25,29,26,1,0,2,5,3,1,"2.48","0.93","-0.93","38.7",,,,,
"SL","2025-07-04","89.6","-1.49","4.97","Woo, Bryan",668804,693433,"walk","ball",,,,,14,"Bryan Reynolds walks.","R","L","R","SEA","PIT","B",,,3,2,2025,"0.32","0.5","0.87","0.85",,,,2,1,"Top",,,,,,,5.177911137157472,-130.38225087569805,-5.313912188456079,2.6886563326461332,25.36669013636815,-25.534911795562248,"2.96","1.43",,,,"90.4",2315,"6.6",777236,641598,456781,702284,810938,641487,668227,677594,664238,"53.91",,0.691497,"0.7",1,0,0,,3,8,"Slider",0,0,0,0,0,0,0,0,"Infield shade","Standard",167,"-0.013","0.259",,,,"-0.259",,0,0,0.5379144392653283,0.46208556073467166,25,30,25,30,1,0,6,2,6,1,"2.32","-0.32","0.32","26.8",,,,,
"CU","2025-07-04","85.2","-0.73","5.85","Taylor, Grant",641857,691799,"strikeout","swinging_strike",,,,,13,"Ryan McMahon strikes out swinging.","R","L","R","COL","CWS","S",2,,2,2,2025,"0.47","-0.93","-0.25","1.43",,,666160,2,9,"Bot",,,,,,,0.16415974282775622,-124.12908830964587,-2.2646111606412154,4.884895975945858,23.88784826278083,-41.623685555829795,"3.54","1.63",,,,"87.2",2473,"7.4",777243,700337,678246,805367,668942,695657,572191,681460,643565,"53.11",,0,"0",1,0,0,,73,5,"Curveball",2,3,2,3,3,2,2,3,"Infield shade","Strategic",16,"-0.099","-0.216","75.1","8.7",,"0.216",,-1,-1,0.09855375178467557,0.09855375178467557,23,30,23,31,1,3,2,1,5,1,"4.06","-0.47","0.47","61.4",30.83491149576844,-31.191477702772975,37.415950910727055,42.224194131925834,48.95382687218607
"KC","2025-07-04","89.1","-2.92","5.58","Varland, Louis",670764,686973,"strikeout","swinging_strike",,,,,11,"Taylor Walls strikes out swinging.","R","L","R","MIN","TB","S",2,,2,2,2025,"0.3","-0.6","-0.83","2.86",,,,0,9,"Top",,,,,,,4.531675640418253,-129.71027647380313,0.6249268670428427,2.4612477037705407,27.4297102500335,-39.33841165643774,"3.56","1.62",,,,"90.1",2400,"6.9",777247,543877,664034,686797,668904,621043,664056,621439,650489,"53.61",,0,"0",1,0,0,,70,5,"Knuckle Curve",3,3,3,3,3,3,3,3,"Infield shade","Standard",56,"0.058","-0.232","63.6","5.8",,"0.232",,0,0,0.5,0.5,27,28,28,29,1,0,2,2,2,1,"3.47","-0.3","0.3","39.8",-5.667488628191804,42.41718815168358,29.10640200630604,43.13652547036462,5.201989460037654
"FF","2025-07-04","95.1","-1.59","5.87","Rodríguez, Yariel",672569,684320,"hit_by_pitch","hit_by_pitch",,,,,12,"Gustavo Campero hit by pitch. Luis Rengifo to 2nd.","R","L","R","TOR","LAA","B",,,0,0,2025,"-0.02","0.89","1.17","3.63",,,650859,1,9,"Top",,,,,,,7.290576953624331,-138.28495989561063,-2.156201265199983,-2.001527244042393,33.13292624393252,-20.565013781581925,"3.07","1.46",,,,"95",2373,"6.4",777242,623168,695238,677870,676391,666182,676914,664770,680718,"54.06",,0.722289,"0.7",1,0,0,,64,1,"4-Seam Fastball",3,3,3,3,3,3,3,3,"Standard","Standard",204,"-0.079","0.332",,,,"-0.332",,0,0,0.4997078826020909,0.5002921173979091,28,27,28,28,1,3,2,3,5,2,"1.65","0.02","-0.02","40.3",,,,,
"SI","2025-07-04","92.3","2.16","5.81","Little, Brendon",545361,663893,,"ball",,,,,14,"Ball","R","R","L","TOR","LAA","B",,,1,0,2025,"1.49","-0.21","1.45","2.27",,687263,,2,8,"Top",,,,,,,-4.976998704938172,-134.24623755027855,-2.6532725359043674,19.07601487378331,32.35782825229371,-34.27028247653261,"3.47","1.68",,,,"90.6",1985,"5.5",777242,623168,695238,677870,676391,666182,676914,664770,680718,"54.98",,,,,,,,56,2,"Sinker",3,3,3,3,3,3,3,3,"Standard","Standard",108,"-0.002","0.028",,,,"-0.028",,0,0,0.5284287862876651,0.4715712137123349,28,33,29,34,1,3,2,1,2,1,"2.91","1.49","-1.49","23.2",,,,,
"SI","2025-07-04","86.3","-2.62","6.06","Hendricks, Kyle",680718,543294,,"called_strike",,,,,7,"Called Strike","R","L","R","TOR","LAA","S",,,0,0,2025,"-1.03","0.52","-0.63","1.98",,,,0,2,"Bot",,,,,,,6.742856671880035,-125.51226144101098,-4.522925996819521,-12.278877279374216,24.174554981095095,-25.91702305828507,"3.61","1.62",,,,"85.3",2010,"5.6",777242,681351,694384,677060,650859,687263,621493,666176,672569,"54.95",,,,,,,,11,1,"Sinker",0,0,0,0,0,0,0,0,"Infield shade","Standard",207,"-0.001","-0.039",,,,"0.039",,0,0,0.5513068952625529,0.5513068952625529,35,25,36,26,1,0,6,1,5,1,"2.53","1.03","-1.03","42.1",,,,,
"SL","2025-07-04","90.6","1.12","5.8","Dreyer, Jack",701358,676263,"strikeout","swinging_strike",,,,,13,"Cam Smith strikes out swinging.","R","R","L","LAD","HOU","S",2,,1,2,2025,"-0.19","0.56","-1.01","1.24",,,,0,5,"Top",,,,,,,-4.937653856583299,-131.9228452063406,-6.8155220139841095,-1.4037572165672123,23.454778307761813,-24.469962180948325,"3.43","1.63",,,,"91.7",2458,"6.6",777235,669257,518692,669242,571771,605141,624424,681624,606192,"53.93",,0,"0",1,0,0,,40,4,"Slider",1,6,6,1,6,1,6,1,"Standard","Standard",154,"-0.003","-0.189","71.3","8.0",,"0.189",,-5,5,0.06353110493655302,0.936468895063447,26,22,26,22,1,2,3,1,3,1,"2.17","-0.19","0.19","55.0",13.388724206291784,-17.480413855452365,50.02495106713641,27.538825976386484,31.694514548570293
"CH","2025-07-04","80.6","-1.57","5.45","Alexander, Jason",665923,669920,"strikeout","swinging_strike",,,,,5,"Esteury Ruiz strikes out swinging.","R","R","R","LAD","HOU","S",2,,0,2,2025,"-1.3","0","0.01","2.18",,660271,,2,7,"Bot",,,,,,,6.033770451694776,-117.25448123132864,-0.6357587269860684,-13.148970845485318,21.269579298445542,-32.23491993214591,"3.29","1.58",,,,"81.4",1615,"6.8",777235,605170,572233,694376,670623,670097,669450,643289,701358,"53.72",,0,"0",1,0,0,,75,3,"Changeup",1,18,1,18,18,1,1,18,"Standard","Standard",268,"0.001","-0.193","73.6","8.2",,"0.193",,-17,-17,0.0000013587069080379355,0.0000013587069080379355,32,26,32,26,1,0,17,,20,1,"3.5","1.3","1.3","22.7",26.880199312354165,-21.120125827827987,33.10571781383692,38.614720193501824,41.350912881261465
"SI","2025-07-04","93.1","-2.82","5.24","Hagenman, Justin",519317,663795,,"swinging_strike",,,,,3,"Swinging Strike","R","R","R","NYM","NYY","S",,,1,0,2025,"-0.73","1.37","0.37","3.64",,,,1,1,"Top",,,,,,,9.764735891961816,-135.06121225203702,-1.1851019287859264,-11.36886430715322,35.937652780226905,-15.652712769611602,"3.79","1.79",,,,"92",2181,"6.3",777250,620443,624413,643446,683146,596019,607043,621438,665742,"54.19",,,,,,,,4,2,"Sinker",0,2,2,0,2,0,2,0,"Standard","Standard",225,"-0.008","-0.049","86.0","9.2",,"0.049",,-2,2,0.33117431002424036,0.6688256899757596,28,35,29,36,1,0,15,1,6,2,"1.33","0.73","0.73","24.5",14.898175807034724,-19.568001686859972,19.119903094908974,46.62580255099078,30.92221419583504
"SI","2025-07-04","97","-0.99","5.8","Whitlock, Garrett",660688,676477,"field_out","hit_into_play",,,,,4,"Keibert Ruiz grounds out, second baseman David Hamilton to first baseman Abraham Toro.","R","L","R","WSH","BOS","X",4,"ground_ball",1,2,2025,"-1.09","1.24","-0.29","2.54",,695734,,2,9,"Bot",148.78,150.16,,,,,4.441212999116455,-141.20382014061778,-6.175106769077444,-15.580918705332476,29.668868100422795,-14.334820004143888,"3.44","1.57",109,"95.3",6,"99.3",2152,"7.4",777245,665966,647351,666152,691785,596115,681987,678882,677800,"53.1",0.543,0.503,"0",1,0,0,4,84,7,"Sinker",2,11,2,11,11,2,2,11,"Infield shade","Standard",220,"0","-0.206","67.0","6.6",0.601,"0.206","95.3",-9,-9,0,0,29,26,29,27,1,3,5,11,2,1,"1.16","1.09","-1.09","43.5",7.569109004379526,-0.46615057883854166,34.7629641680053,34.54395895728571,30.820666258623557
"SI","2025-07-04","94.5","1.54","5.6","Lynch IV, Daniel",677942,663738,,"blocked_ball",,,,,13,"Ball In Dirt","R","R","L","AZ","KC","B",,,0,1,2025,"1.45","0.45","-1.01","0.29",,553993,647304,1,8,"Bot",,,,,,,-9.957741283114308,-137.0551387539021,-9.199818007627085,20.510940154153136,29.713837725308146,-24.651609421619003,"3.3","1.61",,,,"95.2",2215,"6.8",777248,666023,686469,679845,672580,677951,592192,670231,695506,"53.68",,,,,,,,73,2,"Sinker",3,9,3,9,9,3,3,9,"Standard","Standard",125,"-0.004","0.018",,,,"-0.018",,-6,-6,0.019881338761295605,0.019881338761295605,28,26,29,26,1,3,4,1,1,1,"2.12","1.45","-1.45","34.2",,,,,
"SL","2025-07-04","87.9","-2.37","5.39","Santillan, Tony",656941,663574,,"ball",,,,,14,"Ball","R","L","R","PHI","CIN","B",,,0,1,2025,"0.72","0.01","0.98","1.52",,669016,607208,1,8,"Bot",,,,,,,6.563865785443507,-127.92028229258969,-3.2831930418588553,6.617955535301473,25.735619951078686,-31.628158376930664,"3.29","1.59",,,,"87.4",2260,"5.9",777255,663886,668715,669289,682622,682829,669720,670770,666181,"54.61",,,,,,,,76,2,"Slider",6,9,6,9,9,6,6,9,"Standard","Standard",47,"-0.016","0.018",,,,"-0.018",,-3,-3,0.15385922617528833,0.15385922617528833,28,32,28,32,1,4,2,2,2,1,"2.94","-0.72","0.72","23.6",,,,,
"FF","2025-07-04","93.3","-1.47","6.47","Giolito, Lucas",663993,608337,,"foul",,,,,9,"Foul","R","L","R","WSH","BOS","S",,,2,1,2025,"-0.68","1.22","0.57","2.05",,,,0,2,"Bot",,,,,,,6.79887883483276,-135.5756065731277,-8.419302444656683,-9.774764372665961,25.93950828962635,-15.505168355286669,"3.44","1.49",191,"65.1",43,"94.4",2150,"6.8",777245,665966,647351,666152,691785,596115,680776,678882,677800,"53.75",,,,,,,,16,4,"4-Seam Fastball",0,2,0,2,2,0,0,2,"Infield shade","Standard",209,"-0.01","-0.073","69.9","6.8",,"0.073","88.0",-2,-2,0.341067335534439,0.341067335534439,30,29,31,30,1,0,6,1,5,1,"1.38","0.68","-0.68","54.9",-7.053253842603451,7.560706389978225,43.24324994360688,27.848763676208485,22.962401226250687
"CH","2025-07-04","89.8","-1.51","5.86","Brazobán, Huascar",641355,623211,,"swinging_strike",,,,,7,"Swinging Strike","R","L","R","NYM","NYY","S",,,3,1,2025,"-1.47","-0.08","-0.35","1.93",,691176,,2,7,"Top",,,,,,,5.946565173531292,-130.55372616947375,-3.484277451977232,-18.107830489710373,30.33452283819185,-32.47340130902974,"3.82","1.8",,,,"88.6",1982,"5.8",777250,620443,624413,643446,683146,596019,607043,621438,665742,"54.65",,,,,,,,58,5,"Changeup",4,5,5,4,5,4,5,4,"Standard","Standard",239,"-0.01","-0.063","69.1","9.0",,"0.063",,-1,1,0.32373102424461503,0.676268975755385,35,29,36,30,1,3,2,1,2,1,"2.93","1.47","-1.47","37.6",26.60987536700205,-30.60256847763692,37.03080967891005,35.04691807541975,48.385378546025976
"ST","2025-07-04","81.6","-2.17","5.6","Davis, Noah",701358,663562,,"ball",,,,,14,"Ball","R","R","R","LAD","HOU","B",,,0,0,2025,"1.27","0.04","1.58","1.32",670623,676694,514888,0,6,"Top",,,,,,,5.959221562315585,-118.67149857236889,-3.105428968177523,10.891943849139798,22.89425107920324,-31.373626106198255,"3.5","1.6",,,,"81.2",2705,"6",777235,669257,518692,669242,571771,605141,624424,681624,606192,"54.46",,,,,,,,52,1,"Sweeper",1,7,7,1,7,1,7,1,"Standard","Standard",54,"-0.002","0.021",,,,"-0.021",,-6,6,0.012246864005248465,0.9877531359947516,28,22,28,22,1,3,33,1,26,1,"3.39","-1.27","-1.27","27.7",,,,,
"SL","2025-07-04","89.3","-1.54","6.89","Verlander, Justin",669127,434378,"strikeout","swinging_strike_blocked",,,,,14,"Shea Langeliers strikes out swinging.","R","R","R","ATH","SF","S",2,,0,2,2025,"0.1","0.44","1.56","0.57",667670,,,2,1,"Bot",,,,,,,7.3816286878041595,-129.58161549531806,-10.427526219892703,-0.38769034501026084,26.352880072624433,-25.190081581562985,"3.32","1.54",,,,"89.1",2446,"6.3",777244,672275,527038,666149,642727,642715,671218,808982,682641,"54.24",,0,"0",1,0,0,,8,4,"Slider",1,0,1,0,0,1,1,0,"Standard","Standard",181,"-0.028","-0.165","67.3","8.2",,"0.165",,1,1,0.63628621788901,0.63628621788901,42,27,42,28,1,0,5,3,5,1,"2.43","-0.1","-0.1","51.4",18.692000674293205,-17.25685524259084,29.372003838464718,55.76322592723285,47.396864687203056
"CU","2025-07-04","77","1.49","5.82","Falter, Bailey",641598,663559,,"called_strike",,,,,8,"Called Strike","R","R","L","SEA","PIT","S",,,0,0,2025,"-0.25","-0.17","0.07","2.09",,,,0,2,"Bot",,,,,,,-2.6015425143111672,-112.19441239378588,-0.7469925392165655,-1.7327743989790736,17.573766814584793,-33.65981531068362,"3.45","1.54",,,,"78.4",1783,"6.9",777236,663698,687462,693304,663647,643396,624428,665833,668804,"53.57",,,,,,,,14,1,"Curveball",2,0,2,0,0,2,2,0,"Standard","Standard",282,"0.007","-0.039",,,,"0.039",,2,2,0.7470181960950729,0.7470181960950729,28,34,28,34,1,0,6,2,5,2,"3.96","-0.25","0.25","56.6",,,,,
"SL","2025-07-04","82","1.57","5.76","Gibson, Cade",641343,806188,,"foul",,,,,5,"Foul","R","L","L","MIA","MIL","S",,,2,1,2025,"-0.43","0.12","-0.03","2.35",,694192,,2,8,"Top",,,,,,,-2.782415497399491,-119.4315431268708,-1.3951450698600854,-3.554170817731195,23.329376232271695,-31.004308401301873,"3.58","1.64",9,"87.9",-16,"81.5",2795,"5.9",777254,663743,676572,669364,681393,672640,669065,667472,660821,"54.58",,,,,,,,65,4,"Slider",5,6,6,5,6,5,6,5,"Standard","Standard",249,"-0.01","-0.064","80.1","8.7",,"0.064","88.0",-1,1,0.26956805417598045,0.7304319458240196,27,29,27,30,1,3,1,2,4,1,"3.27","-0.43","-0.43","35.0",24.72682959689342,-29.060339871947765,30.997391858568246,34.57508434367966,43.25752217477556
"SL","2025-07-04","88.5","-1.62","5.99","Loutos, Ryan",665966,702795,,"foul",,,,,4,"Foul","R","R","R","WSH","BOS","S",,,1,1,2025,"-0.04","-0.6","-0.39","2.5",,,,0,8,"Top",,,,,,,3.0650518224311663,-128.93058805599367,-1.2465419147993242,-1.0390504310446753,26.056563280789096,-38.78886786905397,"3.59","1.62",2,"79.9",-51,"88.5",2399,"6.2",777245,660688,663993,671277,691781,682928,669743,696285,695734,"54.34",,,,,,,,65,3,"Slider",1,9,9,1,9,1,9,1,"Standard","Standard",28,"0","-0.061","72.5","8.1",,"0.061","88.0",-8,8,0.001869442511266339,0.9981305574887337,26,26,26,27,1,4,6,3,1,1,"3.49","0.04","0.04","33.5",13.441610154899928,-2.1265512541045712,26.900402625352058,33.3475308765969,31.908325592007465
"FC","2025-07-04","93.6","-0.96","6.18","Casparius, Ben",572233,676508,"single","hit_into_play",,,,,12,"Christian Walker singles on a line drive to right fielder Teoscar Hernández. Jose Altuve scores.","R","R","R","LAD","HOU","X",9,"line_drive",0,0,2025,"0.46","0.49","0.97","3.31",514888,,,2,1,"Top",169.92,110.72,,,,,3.933230960066628,-136.42957679911754,-2.799065883043046,5.02656920384876,27.832403790854958,-25.593255977360872,"3.45","1.6",199,"75.6",19,"93.1",2786,"5.8",777235,669257,518692,669242,571771,605141,624424,681624,606192,"54.75",0.983,0.903,"0.9",1,1,0,4,5,1,"Cutter",0,1,1,0,2,0,2,0,"Standard","Standard",162,"-0.089","0.729","69.3","6.9",1.053,"-0.729","88.0",-1,1,0.4135501505736368,0.5864498494263632,26,34,26,34,1,0,6,1,5,1,"2.08","-0.46","-0.46","45.4",6.9016118735873855,13.15088122650253,18.52894645254369,46.71529346669648,22.34586766322728
"ST","2025-07-04","82.2","-2.3","5.39","Black, Mason",669127,696131,,"called_strike",,,,,12,"Called Strike","R","R","R","ATH","SF","S",,,0,1,2025,"1.13","-0.33","0.88","2.8",,,,0,5,"Bot",,,,,,,5.019889536889645,-119.60337810582274,1.3260608265769191,9.763231669713791,24.168355427884148,-35.79019193773657,"3.29","1.54",,,,"82.2",2599,"6.4",777244,672275,527038,666149,642727,642715,671218,808982,682641,"54.1",,,,,,,,42,2,"Sweeper",6,0,6,0,0,6,6,0,"Standard","Standard",43,"0.003","-0.055",,,,"0.055",,6,6,0.9777424483653062,0.9777424483653062,25,27,26,28,1,2,,3,,1,"3.71","-1.13","-1.13","26.7",,,,,
